Number,Sentence
997,벌써/MAG 스무날/NNG 째/XSN 나/NP 는/JX 저녁/NNG 마다/JX 이곳/NP (으)로/JKB_DIR 찾아들/VV 었/EP 다/EF
998,집__01/NNG 은/JX 어디/NP (으)로/JKB_DIR 정하__03/VV ᆯ까/EF
999,그/MM 주제__04/NNG 에/JKB 다른/MM 여자__02/NNG 한테/JKB (으)로/JKB_DIR 눈길__01/NNG 을/JKO 돌리__04/VV 다니/EF
1000,오른쪽/NNG 회랑/NNG (으)로/JKB_DIR 걸음/NNG 을/JKO 옮기/VV 었/EP 다/EF
1001,그리고/MAJ 는/JX 그/MM 아래__01/NNG (으)로/JKB_DIR 머리__01/NNG 를/JKO 들이밀__02/VV 어/EC 놓/VX 는다/EF
1002,그/NP 는/JX 조금__01/NNG 도/JX 사양__05/NNG 없이/MAG 우리/NP 방__07/NNG (으)로/JKB_DIR 오/VV 았/EP 다/EF
1003,건물__03/NNG 밖/NNG (으)로/JKB_DIR 나오/VV 니/EC 새벽바람/NNG 이/JKS 쌀쌀/XR 하/XSA 았/EP 다/EF
1004,바로/MAG 그때/NNG 언덕/NNG 아래__01/NNG (으)로/JKB_DIR 사람/NNG 이/JKS 걸어가/VV 고/EC 있/VX 었/EP 습니다/EF
1005,소년/NNG 은/JX 대답/NNG 없이/MAG 축대/NNG (으)로/JKB_DIR 내려서/VV 었/EP 다/EF
1006,훈아/NNP 는/JX 방__07/NNG 안__01/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 다/EF
1007,저/MM 속__01/NNG (으)로/JKB_DIR 들어가__01/VV 고/EC 싶/VX 어/EF
1008,집__01/NNG (으)로/JKB_DIR 돌아오/VV 았/EP 다/EF
1009,어서/MAG 방__07/NNG (으)로/JKB_DIR 들어가__01/VV 시/EP 어요/EF
1010,바다/NNG (으)로/JKB_DIR 데려가/VV 아/EC 주/VX 어/EF
1011,집안__01/NNG (으)로/JKB_DIR 들어가__01/VV ᆫ/ETM 사람/NNG 중__04/NNB 의/JKG 한/MM 명/NNB 이/VCP 다/EF
1012,우선/MAG 병원__02/NNG (으)로/JKB_DIR 가/VV 세/EF
1013,저/NP 는/JX 바깥/NNG (으)로/JKB_DIR 나오/VV 았/EP 습니다/EF
1014,규식/NNP 이/JKS 분식__04/NNG 센타/NNG (으)로/JKB_DIR 등__01/NNG 을/JKO 밀__01/VV 었/EP 다/EF
1015,빵집/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 습니다/EF
1016,그/NP 는/JX 고향__02/NNG 포구__03/NNG (으)로/JKB_DIR 다시/MAG 돌아오/VV 았/EP 다/EF
1017,문희/NNP 는/JX 당장/MAG 그/NP 의/JKG 하숙집/NNG (으)로/JKB_DIR 달려가/VV ᆫ다/EF
1018,태길/NNP 아/JKV 빨리/MAG 고아원/NNG (으)로/JKB_DIR 가/VV 자/EF
1019,여자__02/NNG 가/JKS 펄__01/NNG 속__01/NNG (으)로/JKB_DIR 벌렁/MAG 나동그라지/VV ᆫ다/EF
1020,낮/NNG 에/JKB 는/JX 외출/NNG 하/XSV 고/EC 밤__01/NNG 에/JKB 는/JX 집__01/NNG (으)로/JKB_DIR 돌아오/VV ᆫ다/EF
1021,시내__03/NNG (으)로/JKB_DIR 가/VV ᆫ다고/EC 하/VX 았/EP 다/EF
1022,8/SN 시/NNB 까지/JX 제과점/NNG (으)로/JKB_DIR 나오/VV 구려/EF
1023,그러나/MAJ 떡집/NNG 에서/JKB 도/JX 벌써/MAG 이쪽/NNG (으)로/JKB_DIR 던지/VV 었/EP 다/EF
1024,베쓰/NNP 는/JX 시장__04/NNG 안__01/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 다/EF
1025,하루빨리/MAG 어디/NP (으)로/JKB_DIR 달아나/VV 아/EC 버리/VX 고/EC 싶/VX 은/ETM 마음__01/NNG
1026,수사관/NNG 들/XSN 의/JKG 생각__01/NNG 도/JX 자연/MAG 그쪽/NP (으)로/JKB_DIR 뻗/VV 어/EC 나가/VX 았/EP 다/EF
1027,3020/SN 번/NNB 너/NP 는/JX 저기/NP 문선조/NNG (으)로/JKB_DIR 가/VV 아서/EC 일__01/NNG 하/XSV 아/EF
1028,민홍/NNP 은/JX 고개__01/NNG 를/JKO 외_x04/NNG (으)로/JKB_DIR 꼬/VV 았/EP 다/EF
1029,나/NP 는/JX 동료/NNG 교사__09/NNG 들/XSN 과/JKB 되도록/MAG 앞/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
1030,누나/NNG 와/JC 동생__01/NNG 은/JX 얼른/MAG 뒷문/NNG 쪽__05/NNB (으)로/JKB_DIR 가/VV 았/EP 습니다/EF
1031,태진이/NNP 는/JX 머리__01/NNG 를/JKO 동수/NNP 턱밑/NNG (으)로/JKB_DIR 들이밀__02/VV 었/EP 습니다/EF
1032,민이/NNP 는/JX 할아버지/NNG 곁/NNG (으)로/JKB_DIR 바싹__01/MAG 다가앉/VV 았/EP 습니다/EF
1033,자/IC 가/VV 자/EC 룩소르/NNP (으)로/JKB_DIR
1034,기차__01/NNG 는/JX 어느덧/MAG 부산/NNP (으)로/JKB_DIR 접어들/VV 고/EC 있/VX 었/EP 다/EF
1035,그녀/NP 와/JKB 함께/MAG 여관__03/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
1036,버스__02/NNG 는/JX 무진/NNP 읍내/NNG (으)로/JKB_DIR 들어서/VV 고/EC 있/VX 었/EP 다/EF
1037,밖/NNG (으)로/JKB_DIR 나가/VV 았/EP 다/EF
1038,유/NNP 간사__06/NNG 가/JKS 서류__02/NNG 봉투__02/NNG 를/JKO 앞/NNG (으)로/JKB_DIR 당기__01/VV 었/EP 다/EF
1039,그렇지만/MAJ 방__07/NNG (으)로/JKB_DIR 제/NP 가/JKS 전화__07/NNG 는/JX 자주/MAG 걸__02/VV 겠/EP 어요/EF
1040,나/NP 는/JX 진덕이/NNP 와/JKB 같이/MAG 집__01/NNG (으)로/JKB_DIR 오/VV 았/EP 다/EF
1041,남__04/NNG 캐롤라이나/NNP (으)로/JKB_DIR 돌아가/VV ᄇ시다/EF
1042,상하__01/NNG 좌우__01/NNG (으)로/JKB_DIR 급히/MAG 눈알/NNG 을/JKO 굴리/VV 어야/EC 하/VX ᆫ다/EF
1043,진숙/NNP 과/JC 남수/NNP 도/JX 달음산/NNP (으)로/JKB_DIR 올라가/VV 았/EP 다/EF
1044,옥점이/NNP 는/JX 가만히/MAG 건넌방/NNG (으)로/JKB_DIR 건너가/VV 았/EP 다/EF
1045,영구/NNP 는/JX 부둣가/NNG (으)로/JKB_DIR 나오/VV 았/EP 다/EF
1046,바람__01/NNG 은/JX 고/XPN 기압부/NNG 에서/JKB 저/XPN 기압부/NNG (으)로/JKB_DIR 불__01/VV ᆫ다/EF
1047,여자__02/NNG 들/XSN 이/JKS 나/NP 의/JKG 옆/NNG (으)로/JKB_DIR 몰려오/VV 았/EP 다/EF
1048,비바람/NNG 이/JKS 소년/NNG 의/JKG 얼굴/NNG (으)로/JKB_DIR 몰아치/VV ᆫ다/EF
1049,소년/NNG 은/JX 갈림길/NNG 에서/JKB 아래쪽/NNG (으)로/JKB_DIR 가/VV 아/EC 보/VX 았/EP 다/EF
1050,새롬이/NNP 는/JX 조용히/MAG 저/NP 의/JKG 방__07/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
1051,나/NP 두/JX 개골창/NNG 속__01/NNG (으)로/JKB_DIR 들어가__01/VV 았었/EP 어/EF
1052,그리고/MAJ 는/JX 문득/MAG 창__09/NNG 밖/NNG (으)로/JKB_DIR 고개__01/NNG 를/JKO 돌리__04/VV 었/EP 다/EF
1053,순이/NNP 가/JKS 부엌/NNG (으)로/JKB_DIR 따라오/VV 며/EC 말__01/NNG 하/XSV 았/EP 습니다/EF
1054,나/NP 는/JX 양동/NNP (으)로/JKB_DIR 천천히/MAG 걸어가/VV 았/EP 다/EF
1055,카이주아/NNP (으)로/JKB_DIR 가/VV 아야/EC 하/VX ᄇ니다/EF
1056,저녁/NNG 에/JKB 댁/NNG (으)로/JKB_DIR 찾아뵙/VV 겠/EP 습니다/EF
1057,이야기/NNG 는/JX 당연/XR 하/XSA 다는/ETM 듯이/NNB 한/MM 방향__01/NNG (으)로/JKB_DIR 흘러가/VV 았/EP 다/EF
1058,효철/NNP 은/JX 아버지/NNG 를/JKO 정면__01/NNG (으)로/JKB_DIR 바라보/VV 았/EP 다/EF
1059,북집/NNG 바깥/NNG 의/JKG 왼쪽/NNG (으)로/JKB_DIR 10/SN 가량/NNB 의/JKG 실__01/NNG 을/JKO 뽑아내/VV ᆫ다/EF
1060,비바람/NNG 이/JKS 가슴__01/NNG 께/XSN (으)로/JKB_DIR 파고들/VV 었/EP 다/EF
1061,베쓰/NNP 는/JX 염소__01/NNG 울타리/NNG (으)로/JKB_DIR 뛰어가/VV 았/EP 다/EF
1062,들/NNG 한/XPN 가운데/NNG (으)로/JKB_DIR 나서/VV 면서/EC 윤/NNP 서방__02/NNG 이/JKS 말__01/NNG 하/XSV 았/EP 다/EF
1063,그/NP 는/JX 현관__01/NNG 밖/NNG (으)로/JKB_DIR 달리__04/VV 어/EC 나가/VX 았/EP 다/EF
1064,자네/NP 곧장/MAG 돌개/NNP (으)로/JKB_DIR 들어가__01/VV ᆯ랑가/EF
1065,우쑤리이스끄/NNP 로부터/JKB 서쪽/NNG (으)로/JKB_DIR 40/SN 떨어지/VV ᆫ/ETM 지점__03/NNG 이/VCP 다/EF
1066,두/MM 화가__03/NNG 가/JKS 5/SN 년__02/NNB 여/XSN 만__01/NNB 에/JKB 전시장/NNG (으)로/JKB_DIR 나서/VV 었/EP 다/EF
1067,아무/MM 데/NNB (으)로/JKB_DIR 나/JX 가/VV 지요/EF
1068,낙심/NNG 하/XSV ᆫ/ETM 그/NP 는/JX 다시/MAG 서부__01/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
1069,아버지/NNG 의/JKG 목소리/NNG 는/JX 숲__01/NNG 의/JKG 어둠/NNG 속__01/NNG (으)로/JKB_DIR 천천히/MAG 스며들/VV 었/EP 다/EF
1070,이/MM 서포리/NNP 바다/NNG (으)로/JKB_DIR 가/VV 는/ETM 육지__02/NNG 의/JKG 끝/NNG
1071,그래서/MAJ 무/XPN 작정__01/NNG 역__14/NNG (으)로/JKB_DIR 나가/VV 았/EP 던/ETM 거/NNB 이/VCP 랍니다/EF
1072,똥벌레/NNG 는/JX 밖/NNG 에서부터/JKB 속__01/NNG (으)로/JKB_DIR 들어가__01/VV ᆫ다/EF
1073,그리고/MAJ 그녀/NP 의/JKG 옆/NNG 자리__01/NNG (으)로/JKB_DIR 가/VV 려고/EC 하/VX 았/EP 다/EF
1074,마당/NNG (으)로/JKB_DIR 뛰어들/VV ᆯ/ETM 참/NNB 이/VCP 었/EP 다/EF
1075,그럼/MAJ 어디/NP (으)로/JKB_DIR 가/VV 았/EP 어요/EF
1076,도심__04/NNG 깊숙/XR 하/XSA ᆫ/ETM 곳__01/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 지/EF
1077,외/NNB 적/XSN 에서/JKB 내__09/NNG 적/XSN (으)로/JKB_DIR 옮기/VV 었/EP 다/EF
1078,일본/NNP 은/JX 어디/NP (으)로/JKB_DIR 가/VV 나/EC 안__01/NNG 과/JC 밖/NNG 이/JKS 깨끗/XR 하/XSA 다/EF
1079,상민이/NNP 아저씨/NNG 는/JX 얼른/MAG 그쪽/NP (으)로/JKB_DIR 다가가/VV 았/EP 습니다/EF
1080,경지/NNP 의/JKG 시선__03/NNG 은/JX 저절로/MAG 베란다/NNG 너머/NNG (으)로/JKB_DIR 향하/VV 았/EP 다/EF
1081,자/IC 안__01/NNG (으)로/JKB_DIR 들어가__01/VV 시/EP 게/EF
1082,자기/NP 의/JKG 방문__02/NNG 앞/NNG (으)로/JKB_DIR 걸어가/VV 았/EP 다/EF
1083,이번__01/NNG 에/JKB ᆫ/JX 어느/MM 쪽__05/NNB (으)로/JKB_DIR 가/VV ᆯ래/EF
1084,발소리/NNG 는/JX 수혜/NNP 에게/JKB (으)로/JKB_DIR 점점/MAG 가까이/MAG 다가오/VV 았/EP 다/EF
1085,어쩌다/MAG 금녀/NNP 가/JKS 바깥/NNG (으)로/JKB_DIR 나오/VV 기/ETN 만/JX 하/VX 면/EC
1086,침대__02/NNG 밑__01/NNG (으)로/JKB_DIR 발__01/NNG 을/JKO 내려놓/VV 으면서/EC 수혜/NNP 가/JKS 말__01/NNG 하/XSV 았/EP 다/EF
1087,후우우우/IC 이제/MAG 어디/NP (으)로/JKB_DIR 가/VV 아야/EC 하/VX 나/EF
1088,현관문/NNG 의/JKG 위__01/NNG 에서/JKB 아래__01/NNG (으)로/JKB_DIR 시트지/NNG 를/JKO 한/MM 번/NNB 에/JKB 붙이/VV ᆫ다/EF
1089,그리고/MAJ 학교/NNG (으)로/JKB_DIR 뛰어나가/VV 았/EP 다/EF
1090,누나/NNG 와/JC 나/NP 도/JX 한꺼번에/MAG 갈팡질팡/MAG 그곳/NP (으)로/JKB_DIR 달려가/VV 았/EP 다/EF
1091,마땅히/MAG 민중/NNG 쪽__05/NNB (으)로/JKB_DIR 넘어오/VV 아야/EC 하/VX ᆫ다/EC 운운/NNG
1092,제작진/NNG 은/JX 부랴부랴/MAG 경찰서/NNG (으)로/JKB_DIR 달려가/VV 았/EP 다/EF
1093,둘/NR 은/JX 앞/NNG (으)로/JKB_DIR 달려가/VV ᄇ니다/EF
1094,생선/NNG 가게/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
1095,아/IC 마이크/NNG 를/JKO 스튜디오/NNG (으)로/JKB_DIR 넘기/VV ᄇ니다/EF
1096,어디/NP (으)로/JKB_DIR 가/VV ᆯ까/EF
1097,윤건/NNP 은/JX 여관__03/NNG (으)로/JKB_DIR 돌아오/VV 았/EP 다/EF
1098,분위기/NNG 는/JX 퇴학/NNG 쪽__05/NNB (으)로/JKB_DIR 기울/VV 고/EC 있/VX 었/EP 다/EF
1099,호야/NNP 는/JX 마당/NNG 바위__01/NNG (으)로/JKB_DIR 나오/VV 았/EP 습니다/EF
1100,이쪽/NP (으)로/JKB_DIR 들어오/VV 아라/EF
1101,은색/NNG 바다/NNG 위__01/NNG (으)로/JKB_DIR 떠내려가/VV 는/ETM 나무__01/NNG 상자__10/NNG 와/JC 네__02/MM 사람/NNG
1102,무사히__02/MAG 송파/NNP (으)로/JKB_DIR 돌려보내/VV ᆯ/ETM 것/NNB 이/VCP 오/EF
1103,시접__01/NNG 을/JKO 뒷면/NNG (으)로/JKB_DIR 넘기/VV 어야/EC 하/VX 므로/EC 앞쪽/NNG 부터/JX 박음질/NNG 하/XSV ᆫ다/EF
1104,엄마/NNG 새__03/NNG 들/XSN 은/JX 어디/NP (으)로/JKB_DIR 날아가/VV 지/EF
1105,어머님/NNG 의/JKG 배속/NNG (으)로/JKB_DIR 다시/MAG 들어가__01/VV ᆫ/ETM 기분__01/NNG 이/VCP 다/EF
1106,뒤__01/NNG (으)로/JKB_DIR 돌아가/VV 아/EF
1107,누나/NNG 그거/NP 어디/NP (으)로/JKB_DIR 가져가/VV 아/EF
1108,기자실/NNG (으)로/JKB_DIR 부르/VV 죠/EF
1109,어디/NP (으)로/JKB_DIR 취재/NNG 허/XSV 러/EC 가/VV 았/EP 나/EF
1110,난데없이/MAG 왠__88/MM 꼬마/NNG 하나/NR 가/JKS 엄폐호/NNG 속__01/NNG (으)로/JKB_DIR 뛰어들/VV 어/EC 오/VX 았/EP 다/EF
1111,양/NNP 안과__02/NNG (으)로/JKB_DIR 가/VV 았/EP 어/EF
1112,자/IC 우리/NP 신문사/NNG (으)로/JKB_DIR 가/VV 는/ETM 것/NNB 이/VCP ᄇ니다/EF
1113,그/MM 다음__01/NNG 꿈__01/NNG 속__01/NNG (으)로/JKB_DIR 들어가__01/VV ᆫ다/EF
1114,말__01/NNG 하/XSV 고/EC 사무실/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
1115,두/MM 사람/NNG 은/JX 한길__01/NNG (으)로/JKB_DIR 나가/VV 았/EP 다/EF
1116,아니/IC 엄마/NNG 아빠/NNG 가/JKS 어디/NP (으)로/JKB_DIR 가/VV 시/EP 었/EP 는데/EF
1117,검찰__02/NNG (으)로/JKB_DIR 송치__04/NNG 되/XSV 어야/EC 면회__02/NNG 가/JKC 되__01/VV ᆫ다는구만요/EF
1118,은철/NNP 역시/MAG 정면__01/NNG (으)로/JKB_DIR 쏘__01/VV 아/EC 가/VX 았/EP 다/EF
1119,보리밭/NNG 들/XSN 이여/JKV 뒷골목/NNG (으)로/JKB_DIR 들어가__01/VV 라/EF
1120,그러면/MAJ 이제/MAG 자연__01/NNG 현상__04/NNG (으)로/JKB_DIR 관심__01/NNG 을/JKO 돌리__04/VV 어/EC 보/VX 자/EF
1121,어느덧/MAG 산엉덩이/NNG 는/JX 왼편/NNG 뒤__01/NNG (으)로/JKB_DIR 물러나/VV 고/EC 있/VX 었/EP 다/EF
1122,야/IC 임마/IC 뼁끼통/NNG 옆/NNG (으)로/JKB_DIR 찌그러지/VV 어/EF
1123,그러나/MAJ 민재/NNP 는/JX 몇/NR 걸음/NNG 더/MAG 앞/NNG (으)로/JKB_DIR 나가/VV 았/EP 다/EF
1124,그리고/MAJ 조금/MAG 후__08/NNG 부터/JX 몇/MM 사람/NNG 씩/XSN 조사실/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
1125,품이/NNP 는/JX 그쪽/NP (으)로/JKB_DIR 눈길__01/NNG 을/JKO 돌리__04/VV 었/EP 습니다/EF
1126,남편__01/NNG 이/JKS 책상__01/NNG 을/JKO 앞/NNG (으)로/JKB_DIR 빼__01/VV 었/EP 다/EF
1127,근데/MAJ 얘/NP 는/JX 또/MAG 어디/NP (으)로/JKB_DIR 가/VV 았/EP 담/EF
1128,내부__04/NNG (으)로/JKB_DIR 눈__01/NNG 을/JKO 돌리__04/VV 어/EC 보/VX 자/EF
1129,그러나/MAJ 그/NP 는/JX 곧장/MAG 저승/NNG (으)로/JKB_DIR 가/VV ᆫ/ETM 것/NNB 이/JKC 아니/VCN 다/EF
1130,식사__03/NNG 후__07/NNG 네__02/MM 사람/NNG 은/JX 거실__02/NNG (으)로/JKB_DIR 자리__01/NNG 를/JKO 옮기/VV 었/EP 다/EF
1131,당신/NP 은/JX 다시/MAG 지리산/NNP (으)로/JKB_DIR 들어가__01/VV 시/EP 오/EF
1132,금복이/NNP 는/JX 얼른/MAG 최/NNP 주사__02/NNG 쪽__05/NNB (으)로/JKB_DIR 눈길__01/NNG 을/JKO 돌리__04/VV 었/EP 습니다/EF
1133,시골쥐/NNG 는/JX 고향__02/NNG (으)로/JKB_DIR 내려오/VV 고/EC 말/VX 았/EP 다/EF
1134,당장__02/NNG 이/MM 앞/NNG (으)로/JKB_DIR 썩__01/MAG 나서/VV 지/EC 못하/VX 겠/EP 느냐/EF
1135,이쪽/NP (으)로/JKB_DIR 앉/VV 으시/EP 어요/EF
1136,병석/NNP 아/JKV 우리/NP 셋/NR 이/JKS 굴레방다리/NNP (으)로/JKB_DIR 만두__01/NNG 먹__02/VV 으러/EC 가/VX 자/EF
1137,두/MM 달__05/NNG 쯤__x02/NNG 후__08/NNG 에/JKB 병석이/NNP 가/JKS 다시/MAG 영화사__02/NNG (으)로/JKB_DIR 찾아오/VV 았/EP 다/EF
1138,주인__01/NNG 은/JX 서점__03/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 다/EF
1139,박창길/NNP 이/JKS 재빨리/MAG 출입구/NNG 쪽__05/NNB (으)로/JKB_DIR 몸__01/NNG 을/JKO 피하/VV 았/EP 다/EF
1140,어느/MM 날__01/NNG 마을__01/NNG (으)로/JKB_DIR 흘러들/VV 어/EC 오/VX ᆫ/ETM 아버지/NNG 와/JC 아들/NNG
1141,또/MAG 다른/MM 밭/NNG (으)로/JKB_DIR 가/VV 아야지요/EF
1142,만돌/NNP 아/JKV 병원__02/NNG (으)로/JKB_DIR 데리/VV 고/EC 가/VX 아라/EF
1143,그래서/MAJ 나이트클럽/NNG 뒷문/NNG (으)로/JKB_DIR 들어가__01/VV 아야/EC 하/VX 았/EP 다/EF
1144,기어이/MAG 정면__01/NNG (으)로/JKB_DIR 납작/XR 하/XSA 게/EC 당하/VV 고/EC 말/VX ᆫ다/EF
1145,그녀/NP 는/JX 다시/MAG 꿈__01/NNG 속__01/NNG (으)로/JKB_DIR 들어가__01/VV 고/EC 싶/VX 었/EP 다/EF
1146,통합/NNG 신/XPN 당__14/NNG (으)로/JKB_DIR 가/VV 자/EF
1147,그/MM 때__01/NNG 는/JX 해__01/NNG 가/JKS 이쪽/NP (으)로/JKB_DIR 비치__01/VV 거든요/EF
1148,어디/NP (으)로/JKB_DIR 가시/VV ᆯ/ETM 것/NNB 이/VCP ᆫ데요/EF
1149,나/NP 는/JX 그녀/NP 에게/JKB (으)로/JKB_DIR 한달음/NNG 에/JKB 달려가/VV 았/EP 다/EF
1150,그래/IC 지금__03/MAG 인천/NNP (으)로/JKB_DIR 가/VV 시/EP 는/ETM 길__01/NNG 이/VCP ᆫ가요/EF
1151,나/NP ᆯ/JKO 바다/NNG (으)로/JKB_DIR 데리/VV 어다/EC 주/VX 어/EF
1152,서울/NNP 어느/MM 고무신/NNG 공장__02/NNG (으)로/JKB_DIR 진눈깨비/NNG 오/VV 던/ETM 그날/NNG
1153,조용히/MAG 손__01/NNG 을/JKO 뒤__01/NNG (으)로/JKB_DIR 돌리__04/VV 어/EF
1154,논__01/NNG 사잇길/NNG (으)로/JKB_DIR 들어서/VV 었/EP 다/EF
1155,보호실/NNG 안__01/NNG (으)로/JKB_DIR 조사__30/NNG 계장__03/NNG 이/JKS 들어서/VV 었/EP 다/EF
1156,나/NP 는/JX 형__01/NNG 과/JKB 함께/MAG 양조__04/NNG 회사__04/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
1157,이제/MAG 다시/MAG 성__15/NNG 쏘피아/NNP 성당__03/NNG (으)로/JKB_DIR 돌아가/VV 아/EC 보/VX ᆯ까요/EF
1158,그/MM 옆/NNG (으)로/JKB_DIR 저수지/NNG 가/JKS 있/VV 습니다/EF
1159,여관__03/NNG (으)로/JKB_DIR 들어가__01/VV 자/EF
1160,함흥/NNP (으)로/JKB_DIR 가/VV 는/ETM 길__01/NNG 이/VCP 었/EP 다/EF
1161,그럼/MAG 어디/NP (으)로/JKB_DIR 가/VV ᆯ까/EF
1162,집__01/NNG (으)로/JKB_DIR 돌아오/VV 는/ETM 길__01/NNG 에/JKB 나/NP 는/JX 혼자__01/NNG 이/VCP 었/EP 다/EF
1163,그리고/MAJ 너희/NP 는/JX 뭐/NP 이/VCP ᆫ데/EC 너희/NP 집__01/NNG (으)로/JKB_DIR 돌아가/VV 아/EF
1164,거미__02/NNG 는/JX 다시/MAG 저/NP 의/JKG 구멍/NNG 속__01/NNG (으)로/JKB_DIR 내려가/VV ᆫ다/EF
1165,머리__01/NNG 위__01/NNG (으)로/JKB_DIR 는/JX 등꽃__02/NNG 송이__01/NNG 가/JKS 주렁주렁/MAG 매달리/VV 어/EC 있/VX 었/EP 다/EF
1166,그리고/MAJ 가만히/MAG 웅크리/VV 고/EC 있/VX 는/ETM 고속도로/NNG (으)로/JKB_DIR 진입/NNG 하/XSV 았/EP 지/EF
1167,나/NP ᆫ/JX 도경__03/NNG (으)로/JKB_DIR 가/VV 겠/EP 습니다/EF
1168,하늘/NNG 의/JKG 컴퓨터/NNG 가/JKS 땅/NNG (으)로/JKB_DIR 내려오/VV ᆫ/ETM 순간__03/NNG 이/VCP 었/EP 다/EF
1169,나/NP 는/JX 얼른/MAG 길__01/NNG 위__01/NNG (으)로/JKB_DIR 올라오/VV 았/EP 다/EF
1170,필재/NNP 는/JX 일찌감치/MAG 사랑방/NNG (으)로/JKB_DIR 문안__04/NNG 을/JKO 나가/VV 아야/EC 만/JX 하/VX 았/EP 다/EF
1171,집__01/NNG 밖/NNG (으)로/JKB_DIR 는/JX 거의/MAG 나가/VV 지/EC 않/VX 았/EP 다/EF
1172,이__05/MM 경우__03/NNG 어느/MM 가게/NNG (으)로/JKB_DIR 다시/MAG 돌아가/VV 겠/EP 는가/EF
1173,집__01/NNG (으)로/JKB_DIR 가/VV 자는/ETM 것/NNB 이/VCP 었/EP 다/EF
1174,드디어/MAG 그녀/NP 의/JKG 승리/NNG 가/JKS 코앞/NNG (으)로/JKB_DIR 다가오/VV ᆫ/ETM 것/NNB 이/VCP 다/EF
1175,아이__01/NNG 의/JKG 고개__01/NNG 가/JKS 외/NNB (으)로/JKB_DIR 비틀리/VV 었/EP 다/EF
1176,조부__02/NNG 가/JKS 마을__01/NNG (으)로/JKB_DIR 마실__01/NNG 을/JKO 나가/VV ᆫ/ETM 날__01/NNG 낮/NNG 이/VCP 었/EP 다/EF
1177,그것/NP ᆫ/JX 원장__07/NNG 사모__07/NNG 님/XSN 이/JKS 벌써/MAG 약국__02/NNG (으)로/JKB_DIR 다/MAG 가져가/VV 았/EP 어/EF
1178,그리고/MAJ 는/JX 출입구/NNG 쪽/NNB (으)로/JKB_DIR 돌아오/VV ᆫ다/EF
1179,오/NNP 반장__08/NNG 은/JX 만돌이/NNP 와/JKB 함께/MAG 석기/NNP 네/XSN 집__01/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
1180,강옥화/NNP 양__25/NNB 을/JKO 어디/NP (으)로/JKB_DIR 보내/VV 었/EP 나/EF
1181,차장__88/NNG (으)로/JKB_DIR 별똥/NNG 이/JKS 흐르__01/VV 었/EP 다/EF
1182,고승우/NNP 는/JX 대답/NNG 대신__03/NNG 고개__01/NNG 를/JKO 그녀/NP 쪽__05/NNB (으)로/JKB_DIR 돌리__04/VV 었/EP 다/EF
1183,아이구/IC 얘/NP 가/JKS 어디/NP (으)로/JKB_DIR 가/VV 았/EP 지/EF
1184,그리/MAG 하/XSV 아/EC 차현숙/NNP 의/JKG 인물/NNG 들/XSN 은/JX 정신__12/NNG 병원__02/NNG (으)로/JKB_DIR 향하/VV ᆫ다/EF
1185,열/NR 명/NNB 의/JKG 시민/NNG 대표/NNG 와/JC 시장__03/NNG 이/JKS 동상__09/NNG (으)로/JKB_DIR 다가서/VV 었/EP 다/EF
1186,정신__12/NNG 병원__02/NNG (으)로/JKB_DIR 보내/VV 어야/EC 하/VX 겠/EP 군/EF
1187,그/NP 의/JKG 얼굴/NNG 이/JKS 천천히/MAG 경지/NNP 에게/JKB (으)로/JKB_DIR 다가오/VV 았/EP 다/EF
1188,원장__07/NNG 이/JKS 한/MM 발__01/NNG 앞/NNG (으)로/JKB_DIR 다가서/VV 었/EP 다/EF
1189,나/NP 의/JKG 손__01/NNG 은/JX 자연__01/NNG 스럽/XSA 게/EC 배__02/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
1190,나/NP 는/JX 다시/MAG 객차/NNG 승강구/NNG 계단__04/NNG (으)로/JKB_DIR 올라서/VV 었/EP 다/EF
1191,여러/MM 날__01/NNG 궁리__02/NNG 하/XSV 다가/EC 후암동/NNP 시장__04/NNG 운동화/NNG 가게/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
1192,문__05/NNG 옆/NNG (으)로/JKB_DIR 가/VV ᆫ다/EF
1193,나/NP 는/JX 천천히/MAG 집__01/NNG 뒤__01/NNG (으)로/JKB_DIR 돌아가/VV 았/EP 다/EF
1194,다음날/NNG 아침/NNG 나/NP 는/JX 저수지/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
1195,교실/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 다/EF
